Time,Quadrant Number,Ball Colour,Type
43.903140841972984,2,white,Entry
43.9364260131951,4,orange,Entry
43.9364260131951,4,green,Exit
43.9364260131951,3,yellow,Exit
43.9364260131951,2,white,Exit
43.96971118441722,3,orange,Entry
43.96971118441722,3,green,Exit
43.96971118441722,3,yellow,Entry
43.96971118441722,2,white,Entry
44.00299635563934,1,orange,Entry
44.00299635563934,1,green,Exit
44.00299635563934,2,white,Exit
44.03628152686145,1,orange,Entry
44.03628152686145,1,green,Exit
44.03628152686145,2,white,Entry
44.06956669808357,1,orange,Entry
44.06956669808357,1,green,Exit
44.06956669808357,2,white,Exit
44.10285186930569,1,orange,Entry
44.10285186930569,1,green,Exit
44.10285186930569,2,white,Entry
44.13613704052781,1,orange,Entry
44.13613704052781,1,green,Exit
44.13613704052781,2,white,Exit
44.169422211749925,1,orange,Entry
44.169422211749925,1,green,Exit
44.169422211749925,2,white,Entry
44.202707382972044,1,orange,Entry
44.202707382972044,1,green,Exit
44.202707382972044,2,white,Exit
44.23599255419416,1,orange,Entry
44.23599255419416,1,green,Exit
44.23599255419416,2,white,Entry
44.26927772541627,1,orange,Entry
44.26927772541627,1,green,Exit
44.26927772541627,2,white,Exit
44.30256289663839,1,orange,Entry
44.30256289663839,1,green,Exit
44.30256289663839,2,white,Entry
44.33584806786051,1,orange,Entry
44.33584806786051,1,green,Exit
44.33584806786051,2,white,Exit
44.36913323908263,3,orange,Exit
44.36913323908263,3,green,Entry
44.36913323908263,3,yellow,Exit
44.36913323908263,2,white,Entry
44.40241841030475,1,orange,Entry
44.40241841030475,1,green,Exit
44.40241841030475,3,yellow,Entry
44.40241841030475,2,white,Exit
44.435703581526866,1,orange,Entry
44.435703581526866,1,green,Exit
44.435703581526866,3,yellow,Exit
44.435703581526866,2,white,Entry
44.468988752748984,1,orange,Entry
44.468988752748984,1,green,Exit
44.468988752748984,3,yellow,Entry
44.468988752748984,2,white,Exit
44.502273923971096,3,orange,Exit
44.502273923971096,3,green,Entry
44.502273923971096,2,white,Entry
44.535559095193214,3,orange,Exit
44.535559095193214,3,green,Entry
44.535559095193214,3,yellow,Exit
44.535559095193214,2,white,Exit
44.56884426641533,1,orange,Entry
44.56884426641533,1,green,Exit
44.56884426641533,2,white,Entry
44.60212943763745,1,orange,Entry
44.60212943763745,1,green,Exit
44.60212943763745,2,white,Exit
44.63541460885957,1,orange,Entry
44.63541460885957,1,green,Exit
44.63541460885957,2,white,Entry
44.66869978008169,1,orange,Entry
44.66869978008169,1,green,Exit
44.66869978008169,2,white,Exit
44.70198495130381,1,orange,Entry
44.70198495130381,1,green,Exit
44.70198495130381,2,white,Entry
44.73527012252592,1,orange,Entry
44.73527012252592,1,green,Exit
44.73527012252592,2,white,Exit
44.76855529374804,1,orange,Entry
44.76855529374804,1,green,Exit
44.76855529374804,2,white,Entry
44.801840464970155,1,orange,Entry
44.801840464970155,1,green,Exit
44.801840464970155,2,white,Exit
44.835125636192274,1,orange,Entry
44.835125636192274,1,green,Exit
44.835125636192274,2,white,Entry
44.86841080741439,1,orange,Entry
44.86841080741439,1,green,Exit
44.86841080741439,2,white,Exit
44.90169597863651,1,orange,Entry
44.90169597863651,1,green,Exit
44.90169597863651,2,white,Entry
44.93498114985863,1,orange,Entry
44.93498114985863,1,green,Exit
44.93498114985863,2,white,Exit
44.96826632108074,3,orange,Entry
44.96826632108074,3,green,Exit
44.96826632108074,2,white,Entry
45.00155149230286,3,orange,Entry
45.00155149230286,3,green,Exit
45.00155149230286,2,white,Exit
45.03483666352498,1,orange,Entry
45.03483666352498,1,green,Exit
45.03483666352498,2,white,Entry
45.068121834747096,1,orange,Entry
45.068121834747096,1,green,Exit
45.068121834747096,2,white,Exit
45.101407005969214,3,orange,Entry
45.101407005969214,3,green,Exit
45.101407005969214,2,white,Entry
45.13469217719133,1,orange,Entry
45.13469217719133,1,green,Exit
45.13469217719133,2,white,Exit
45.16797734841345,1,orange,Entry
45.16797734841345,1,green,Exit
45.16797734841345,2,white,Entry
45.20126251963557,1,orange,Entry
45.20126251963557,1,green,Exit
45.20126251963557,2,white,Exit
45.23454769085768,1,orange,Entry
45.23454769085768,1,green,Exit
45.23454769085768,2,white,Entry
45.2678328620798,1,orange,Entry
45.2678328620798,1,green,Exit
45.2678328620798,2,white,Exit
45.30111803330192,1,orange,Entry
45.30111803330192,1,green,Exit
45.30111803330192,2,white,Entry
45.33440320452404,1,orange,Entry
45.33440320452404,1,green,Exit
45.33440320452404,2,white,Exit
45.367688375746155,4,orange,Entry
45.367688375746155,4,green,Exit
45.367688375746155,2,white,Entry
45.400973546968274,4,orange,Entry
45.400973546968274,4,green,Exit
45.400973546968274,2,white,Exit
45.43425871819039,1,orange,Entry
45.43425871819039,1,green,Exit
45.43425871819039,2,white,Entry
45.467543889412504,1,orange,Entry
45.467543889412504,1,green,Exit
45.467543889412504,2,white,Exit
45.50082906063462,3,orange,Entry
45.50082906063462,3,green,Exit
45.50082906063462,2,white,Entry
45.53411423185674,3,orange,Entry
45.53411423185674,3,green,Exit
45.53411423185674,2,white,Exit
45.56739940307886,2,orange,Entry
45.56739940307886,2,green,Exit
45.56739940307886,2,white,Entry
45.60068457430098,2,orange,Exit
45.60068457430098,2,green,Entry
45.60068457430098,2,white,Exit
45.633969745523096,2,orange,Entry
45.633969745523096,2,green,Exit
45.633969745523096,2,white,Entry
45.667254916745215,1,orange,Entry
45.667254916745215,1,green,Exit
45.667254916745215,2,white,Exit
45.700540087967326,1,orange,Entry
45.700540087967326,1,green,Exit
45.700540087967326,2,white,Entry
45.733825259189445,4,orange,Entry
45.733825259189445,4,green,Exit
45.733825259189445,2,white,Exit
45.76711043041156,4,orange,Entry
45.76711043041156,4,green,Exit
45.76711043041156,2,white,Entry
45.80039560163368,2,orange,Exit
45.80039560163368,2,green,Entry
45.80039560163368,2,white,Exit
45.8336807728558,2,orange,Entry
45.8336807728558,2,green,Exit
45.8336807728558,2,white,Entry
45.86696594407792,2,orange,Exit
45.86696594407792,2,green,Entry
45.86696594407792,2,white,Exit
45.90025111530004,1,orange,Entry
45.90025111530004,1,green,Exit
45.90025111530004,2,white,Entry
45.93353628652215,2,orange,Exit
45.93353628652215,2,green,Entry
45.93353628652215,2,white,Exit
45.96682145774427,4,orange,Entry
45.96682145774427,4,green,Exit
45.96682145774427,2,white,Entry
46.000106628966385,4,orange,Entry
46.000106628966385,4,green,Exit
46.000106628966385,2,white,Exit
46.033391800188504,4,orange,Entry
46.033391800188504,4,green,Exit
46.033391800188504,2,white,Entry
46.06667697141062,1,orange,Entry
46.06667697141062,1,green,Exit
46.06667697141062,2,white,Exit
46.09996214263274,1,orange,Entry
46.09996214263274,1,green,Exit
46.09996214263274,2,white,Entry
46.13324731385486,4,orange,Entry
46.13324731385486,4,green,Exit
46.13324731385486,2,white,Exit
46.16653248507697,4,orange,Entry
46.16653248507697,4,green,Exit
46.16653248507697,2,white,Entry
46.19981765629909,4,orange,Entry
46.19981765629909,4,green,Exit
46.19981765629909,2,white,Exit
46.23310282752121,4,orange,Entry
46.23310282752121,4,green,Exit
46.23310282752121,2,white,Entry
46.266387998743326,4,orange,Entry
46.266387998743326,4,green,Exit
46.266387998743326,2,white,Exit
46.299673169965445,4,orange,Entry
46.299673169965445,4,green,Exit
46.299673169965445,2,white,Entry
46.33295834118756,4,orange,Entry
46.33295834118756,4,green,Exit
46.33295834118756,2,white,Exit
46.36624351240968,4,orange,Entry
46.36624351240968,4,green,Exit
46.36624351240968,2,white,Entry
46.39952868363179,4,orange,Entry
46.39952868363179,4,green,Exit
46.39952868363179,2,white,Exit
46.43281385485391,4,orange,Entry
46.43281385485391,4,green,Exit
46.43281385485391,2,white,Entry
46.46609902607603,4,orange,Entry
46.46609902607603,4,green,Exit
46.46609902607603,2,white,Exit
46.49938419729815,4,orange,Entry
46.49938419729815,4,green,Exit
46.49938419729815,2,white,Entry
46.53266936852027,4,orange,Entry
46.53266936852027,4,green,Exit
46.53266936852027,2,white,Exit
46.565954539742386,4,orange,Entry
46.565954539742386,4,green,Exit
46.565954539742386,2,white,Entry
46.599239710964504,4,orange,Entry
46.599239710964504,4,green,Exit
46.599239710964504,2,white,Exit
46.632524882186615,4,orange,Entry
46.632524882186615,4,green,Exit
46.632524882186615,2,white,Entry
46.665810053408734,4,orange,Entry
46.665810053408734,4,green,Exit
46.665810053408734,2,white,Exit
46.69909522463085,4,orange,Entry
46.69909522463085,4,green,Exit
46.69909522463085,2,white,Entry
46.73238039585297,4,orange,Entry
46.73238039585297,4,green,Exit
46.73238039585297,2,white,Exit
46.76566556707509,4,orange,Entry
46.76566556707509,4,green,Exit
46.76566556707509,2,white,Entry
46.79895073829721,1,orange,Entry
46.79895073829721,1,green,Exit
46.79895073829721,2,white,Exit
46.832235909519326,1,orange,Entry
46.832235909519326,1,green,Exit
46.832235909519326,2,white,Entry
46.865521080741445,1,orange,Entry
46.865521080741445,1,green,Exit
46.865521080741445,2,white,Exit
46.898806251963556,1,orange,Entry
46.898806251963556,1,green,Exit
46.898806251963556,3,yellow,Entry
46.898806251963556,2,white,Entry
46.932091423185675,1,orange,Entry
46.932091423185675,1,green,Exit
46.932091423185675,2,white,Exit
46.96537659440779,1,orange,Entry
46.96537659440779,1,green,Exit
46.96537659440779,2,white,Entry
46.99866176562991,1,orange,Entry
46.99866176562991,1,green,Exit
46.99866176562991,2,white,Exit
47.03194693685203,1,orange,Entry
47.03194693685203,1,green,Exit
47.03194693685203,2,white,Entry
47.06523210807415,1,orange,Entry
47.06523210807415,1,green,Exit
47.06523210807415,2,white,Exit
47.09851727929627,1,orange,Entry
47.09851727929627,1,green,Exit
47.09851727929627,2,white,Entry
47.13180245051838,1,orange,Entry
47.13180245051838,1,green,Exit
47.13180245051838,2,white,Exit
47.1650876217405,4,orange,Entry
47.1650876217405,4,green,Exit
47.1650876217405,2,white,Entry
47.198372792962616,1,orange,Entry
47.198372792962616,1,green,Exit
47.198372792962616,2,white,Exit
47.231657964184734,1,orange,Entry
47.231657964184734,1,green,Exit
47.231657964184734,2,white,Entry
47.26494313540685,1,orange,Entry
47.26494313540685,1,green,Exit
47.26494313540685,2,white,Exit
47.29822830662897,1,orange,Entry
47.29822830662897,1,green,Exit
47.29822830662897,2,white,Entry
47.33151347785109,4,orange,Entry
47.33151347785109,4,green,Exit
47.33151347785109,2,white,Exit
47.3647986490732,1,orange,Entry
47.3647986490732,1,green,Exit
47.3647986490732,2,white,Entry
47.39808382029532,1,orange,Entry
47.39808382029532,1,green,Exit
47.39808382029532,2,white,Exit
47.43136899151744,1,orange,Entry
47.43136899151744,1,green,Exit
47.43136899151744,2,white,Entry
47.464654162739556,1,orange,Entry
47.464654162739556,1,green,Exit
47.464654162739556,2,white,Exit
47.497939333961675,1,orange,Entry
47.497939333961675,1,green,Exit
47.497939333961675,2,white,Entry
47.53122450518379,1,orange,Entry
47.53122450518379,1,green,Exit
47.53122450518379,2,white,Exit
47.56450967640591,1,orange,Entry
47.56450967640591,1,green,Exit
47.56450967640591,2,white,Entry
47.59779484762802,1,orange,Entry
47.59779484762802,1,green,Exit
47.59779484762802,2,white,Exit
47.63108001885014,1,orange,Entry
47.63108001885014,1,green,Exit
47.63108001885014,2,white,Entry
47.66436519007226,1,orange,Entry
47.66436519007226,1,green,Exit
47.66436519007226,2,white,Exit
47.69765036129438,1,orange,Entry
47.69765036129438,1,green,Exit
47.69765036129438,2,white,Entry
47.7309355325165,3,orange,Exit
47.7309355325165,3,green,Entry
47.7309355325165,2,white,Exit
47.764220703738616,1,orange,Entry
47.764220703738616,1,green,Exit
47.764220703738616,2,white,Entry
47.797505874960734,1,orange,Entry
47.797505874960734,1,green,Exit
47.797505874960734,2,white,Exit
47.830791046182846,1,orange,Entry
47.830791046182846,1,green,Exit
47.830791046182846,2,white,Entry
47.864076217404964,1,orange,Entry
47.864076217404964,1,green,Exit
47.864076217404964,2,white,Exit
47.89736138862708,1,orange,Entry
47.89736138862708,1,green,Exit
47.89736138862708,2,white,Entry
47.9306465598492,1,orange,Entry
47.9306465598492,1,green,Exit
47.9306465598492,2,white,Exit
47.96393173107132,1,orange,Entry
47.96393173107132,1,green,Exit
47.96393173107132,2,white,Entry
47.99721690229344,1,orange,Entry
47.99721690229344,1,green,Exit
47.99721690229344,2,white,Exit
48.03050207351556,1,orange,Entry
48.03050207351556,1,green,Exit
48.03050207351556,2,white,Entry
48.06378724473767,1,orange,Entry
48.06378724473767,1,green,Exit
48.06378724473767,2,white,Exit
48.097072415959786,1,orange,Entry
48.097072415959786,1,green,Exit
48.097072415959786,2,white,Entry
48.130357587181905,1,orange,Entry
48.130357587181905,1,green,Exit
48.130357587181905,2,white,Exit
48.16364275840402,1,orange,Entry
48.16364275840402,1,green,Exit
48.16364275840402,2,white,Entry
48.19692792962614,1,orange,Entry
48.19692792962614,1,green,Exit
48.19692792962614,2,white,Exit
48.23021310084826,1,orange,Entry
48.23021310084826,1,green,Exit
48.23021310084826,2,white,Entry
48.26349827207038,1,orange,Entry
48.26349827207038,1,green,Exit
48.26349827207038,2,white,Exit
48.2967834432925,1,orange,Entry
48.2967834432925,1,green,Exit
48.2967834432925,2,white,Entry
48.33006861451461,1,orange,Entry
48.33006861451461,1,green,Exit
48.33006861451461,2,white,Exit
48.36335378573673,1,orange,Entry
48.36335378573673,1,green,Exit
48.36335378573673,2,white,Entry
48.396638956958846,1,orange,Entry
48.396638956958846,1,green,Exit
48.396638956958846,2,white,Exit
48.429924128180964,1,orange,Entry
48.429924128180964,1,green,Exit
48.429924128180964,2,white,Entry
48.46320929940308,1,orange,Entry
48.46320929940308,1,green,Exit
48.46320929940308,2,white,Exit
48.4964944706252,1,orange,Entry
48.4964944706252,1,green,Exit
48.4964944706252,2,white,Entry
48.52977964184732,1,orange,Entry
48.52977964184732,1,green,Exit
48.52977964184732,2,white,Exit
48.56306481306943,1,orange,Entry
48.56306481306943,1,green,Exit
48.56306481306943,2,white,Entry
48.59634998429155,1,orange,Entry
48.59634998429155,1,green,Exit
48.59634998429155,3,yellow,Exit
48.59634998429155,2,white,Exit
48.62963515551367,1,orange,Entry
48.62963515551367,1,green,Exit
48.62963515551367,2,white,Entry
48.66292032673579,4,orange,Entry
48.66292032673579,4,green,Exit
48.66292032673579,4,yellow,Entry
48.66292032673579,2,white,Exit
48.696205497957905,4,orange,Exit
48.696205497957905,4,green,Entry
48.696205497957905,4,yellow,Exit
48.696205497957905,2,white,Entry
48.729490669180024,4,orange,Entry
48.729490669180024,4,green,Exit
48.729490669180024,4,yellow,Entry
48.729490669180024,2,white,Exit
48.76277584040214,4,orange,Exit
48.76277584040214,4,green,Entry
48.76277584040214,4,yellow,Exit
48.76277584040214,2,white,Entry
48.79606101162425,4,orange,Entry
48.79606101162425,4,green,Exit
48.79606101162425,4,yellow,Entry
48.79606101162425,2,white,Exit
48.82934618284637,4,orange,Exit
48.82934618284637,4,green,Entry
48.82934618284637,2,yellow,Entry
48.82934618284637,2,white,Exit
48.86263135406849,4,orange,Exit
48.86263135406849,4,green,Entry
48.86263135406849,2,yellow,Entry
48.86263135406849,2,white,Exit
48.89591652529061,4,orange,Exit
48.89591652529061,4,green,Entry
48.89591652529061,2,yellow,Entry
48.89591652529061,2,white,Exit
48.92920169651273,4,orange,Exit
48.92920169651273,4,green,Entry
48.92920169651273,2,yellow,Entry
48.92920169651273,2,white,Exit
48.962486867734846,4,orange,Exit
48.962486867734846,4,green,Entry
48.962486867734846,2,yellow,Entry
48.962486867734846,2,white,Exit
48.995772038956964,4,orange,Exit
48.995772038956964,4,green,Entry
48.995772038956964,2,yellow,Entry
48.995772038956964,2,white,Exit
49.029057210179076,4,orange,Exit
49.029057210179076,4,green,Entry
49.029057210179076,2,yellow,Entry
49.029057210179076,2,white,Exit
49.062342381401194,4,orange,Exit
49.062342381401194,4,green,Entry
49.062342381401194,2,yellow,Entry
49.062342381401194,2,white,Exit
49.09562755262331,4,orange,Exit
49.09562755262331,4,green,Entry
49.09562755262331,2,yellow,Entry
49.09562755262331,2,white,Exit
49.12891272384543,4,orange,Exit
49.12891272384543,4,green,Entry
49.12891272384543,2,yellow,Entry
49.12891272384543,2,white,Exit
49.16219789506755,4,orange,Exit
49.16219789506755,4,green,Entry
49.16219789506755,2,yellow,Entry
49.16219789506755,4,white,Exit
49.19548306628967,4,orange,Entry
49.19548306628967,4,green,Exit
49.19548306628967,2,yellow,Exit
49.19548306628967,4,white,Entry
49.22876823751179,4,orange,Exit
49.22876823751179,4,green,Entry
49.22876823751179,2,yellow,Entry
49.22876823751179,4,white,Exit
49.2620534087339,4,orange,Entry
49.2620534087339,4,green,Exit
49.2620534087339,2,yellow,Exit
49.2620534087339,4,white,Entry
49.29533857995602,4,orange,Exit
49.29533857995602,4,green,Entry
49.29533857995602,2,yellow,Entry
49.29533857995602,4,white,Exit
49.328623751178135,4,orange,Entry
49.328623751178135,4,green,Exit
49.328623751178135,2,yellow,Exit
49.328623751178135,4,white,Entry
49.361908922400254,4,orange,Exit
49.361908922400254,4,green,Entry
49.361908922400254,2,yellow,Entry
49.361908922400254,4,white,Exit
49.39519409362237,4,orange,Entry
49.39519409362237,4,green,Exit
49.39519409362237,2,yellow,Exit
49.39519409362237,4,white,Entry
49.42847926484449,4,orange,Exit
49.42847926484449,4,green,Entry
49.42847926484449,2,yellow,Entry
49.42847926484449,4,white,Exit
49.46176443606661,4,orange,Entry
49.46176443606661,4,green,Exit
49.46176443606661,2,yellow,Exit
49.46176443606661,4,white,Entry
49.49504960728872,4,orange,Exit
49.49504960728872,4,green,Entry
49.49504960728872,2,yellow,Entry
49.49504960728872,4,white,Exit
49.52833477851084,4,orange,Entry
49.52833477851084,4,green,Exit
49.52833477851084,2,yellow,Exit
49.52833477851084,4,white,Entry
49.56161994973296,4,orange,Exit
49.56161994973296,4,green,Entry
49.56161994973296,2,yellow,Entry
49.56161994973296,4,white,Exit
49.594905120955076,4,orange,Entry
49.594905120955076,4,green,Exit
49.594905120955076,2,yellow,Exit
49.594905120955076,4,white,Entry
49.628190292177194,4,orange,Exit
49.628190292177194,4,green,Entry
49.628190292177194,2,yellow,Entry
49.628190292177194,4,white,Exit
49.66147546339931,4,orange,Entry
49.66147546339931,4,green,Exit
49.66147546339931,2,yellow,Exit
49.66147546339931,4,white,Entry
49.69476063462143,4,orange,Exit
49.69476063462143,4,green,Entry
49.69476063462143,2,yellow,Entry
49.69476063462143,4,white,Exit
49.72804580584355,4,orange,Entry
49.72804580584355,4,green,Exit
49.72804580584355,2,yellow,Exit
49.72804580584355,4,white,Entry
49.76133097706566,4,orange,Exit
49.76133097706566,4,green,Entry
49.76133097706566,2,yellow,Entry
49.76133097706566,4,white,Exit
49.79461614828778,4,orange,Entry
49.79461614828778,4,green,Exit
49.79461614828778,2,yellow,Exit
49.79461614828778,4,white,Entry
49.8279013195099,4,orange,Exit
49.8279013195099,4,green,Entry
49.8279013195099,2,yellow,Entry
49.8279013195099,4,white,Exit
49.86118649073202,4,orange,Entry
49.86118649073202,4,green,Exit
49.86118649073202,2,yellow,Exit
49.86118649073202,4,white,Entry
49.894471661954135,4,orange,Exit
49.894471661954135,4,green,Entry
49.894471661954135,2,yellow,Entry
49.894471661954135,4,white,Exit
49.927756833176254,4,orange,Entry
49.927756833176254,4,green,Exit
49.927756833176254,2,yellow,Exit
49.927756833176254,4,white,Entry
49.96104200439837,4,orange,Exit
49.96104200439837,4,green,Entry
49.96104200439837,2,yellow,Entry
49.96104200439837,4,white,Exit
49.994327175620484,1,orange,Entry
49.994327175620484,1,green,Exit
49.994327175620484,2,yellow,Exit
49.994327175620484,4,white,Entry
50.0276123468426,1,orange,Entry
50.0276123468426,1,green,Exit
50.0276123468426,2,yellow,Entry
50.0276123468426,4,white,Exit
50.06089751806472,1,orange,Entry
50.06089751806472,1,green,Exit
50.06089751806472,2,yellow,Exit
50.06089751806472,4,white,Entry
50.09418268928684,1,orange,Entry
50.09418268928684,1,green,Exit
50.09418268928684,2,yellow,Entry
50.09418268928684,4,white,Exit
50.12746786050896,1,orange,Entry
50.12746786050896,1,green,Exit
50.12746786050896,2,yellow,Exit
50.12746786050896,4,white,Entry
50.160753031731076,1,orange,Entry
50.160753031731076,1,green,Exit
50.160753031731076,2,yellow,Entry
50.160753031731076,4,white,Exit
50.194038202953195,1,orange,Entry
50.194038202953195,1,green,Exit
50.194038202953195,2,yellow,Exit
50.194038202953195,4,white,Entry
50.227323374175306,1,orange,Entry
50.227323374175306,1,green,Exit
50.227323374175306,2,yellow,Entry
50.227323374175306,4,white,Exit
50.260608545397425,1,orange,Entry
50.260608545397425,1,green,Exit
50.260608545397425,2,yellow,Exit
50.260608545397425,4,white,Entry
50.29389371661954,1,orange,Entry
50.29389371661954,1,green,Exit
50.29389371661954,2,yellow,Entry
50.29389371661954,4,white,Exit
50.32717888784166,1,orange,Entry
50.32717888784166,1,green,Exit
50.32717888784166,2,yellow,Exit
50.32717888784166,4,white,Entry
50.36046405906378,1,orange,Entry
50.36046405906378,1,green,Exit
50.36046405906378,2,yellow,Entry
50.36046405906378,4,white,Exit
50.3937492302859,1,orange,Entry
50.3937492302859,1,green,Exit
50.3937492302859,2,yellow,Exit
50.3937492302859,4,white,Entry
50.42703440150802,1,orange,Entry
50.42703440150802,1,green,Exit
50.42703440150802,2,yellow,Entry
50.42703440150802,4,white,Exit
50.46031957273013,1,orange,Entry
50.46031957273013,1,green,Exit
50.46031957273013,2,yellow,Exit
50.46031957273013,4,white,Entry
50.49360474395225,1,orange,Entry
50.49360474395225,1,green,Exit
50.49360474395225,2,yellow,Entry
50.49360474395225,4,white,Exit
50.526889915174365,1,orange,Entry
50.526889915174365,1,green,Exit
50.526889915174365,2,yellow,Exit
50.526889915174365,4,white,Entry
50.560175086396484,1,orange,Entry
50.560175086396484,1,green,Exit
50.560175086396484,2,yellow,Entry
50.560175086396484,4,white,Exit
50.5934602576186,1,orange,Entry
50.5934602576186,1,green,Exit
50.5934602576186,2,yellow,Exit
50.5934602576186,4,white,Entry
50.62674542884072,1,orange,Entry
50.62674542884072,1,green,Exit
50.62674542884072,2,yellow,Entry
50.62674542884072,4,white,Exit
50.66003060006284,1,orange,Entry
50.66003060006284,1,green,Exit
50.66003060006284,2,yellow,Exit
50.66003060006284,4,white,Entry
50.69331577128495,1,orange,Entry
50.69331577128495,1,green,Exit
50.69331577128495,2,yellow,Entry
50.69331577128495,4,white,Exit
50.72660094250707,1,orange,Entry
50.72660094250707,1,green,Exit
50.72660094250707,2,yellow,Exit
50.72660094250707,4,white,Entry
50.75988611372919,1,orange,Entry
50.75988611372919,1,green,Exit
50.75988611372919,2,yellow,Entry
50.75988611372919,4,white,Exit
50.793171284951306,1,orange,Entry
50.793171284951306,1,green,Exit
50.793171284951306,2,yellow,Exit
50.793171284951306,4,white,Entry
50.826456456173425,1,orange,Entry
50.826456456173425,1,green,Exit
50.826456456173425,2,yellow,Entry
50.826456456173425,4,white,Exit
50.85974162739554,1,orange,Entry
50.85974162739554,1,green,Exit
50.85974162739554,2,yellow,Exit
50.85974162739554,4,white,Entry
50.89302679861766,1,orange,Entry
50.89302679861766,1,green,Exit
50.89302679861766,2,yellow,Entry
50.89302679861766,4,white,Exit
50.92631196983977,4,orange,Entry
50.92631196983977,4,green,Exit
50.92631196983977,2,yellow,Exit
50.92631196983977,4,white,Entry
50.95959714106189,4,orange,Exit
50.95959714106189,4,green,Entry
50.95959714106189,2,yellow,Entry
50.95959714106189,4,white,Exit
50.99288231228401,1,orange,Entry
50.99288231228401,1,green,Exit
50.99288231228401,2,yellow,Exit
50.99288231228401,4,white,Entry
51.02616748350613,1,orange,Entry
51.02616748350613,1,green,Exit
51.02616748350613,2,yellow,Entry
51.02616748350613,4,white,Exit
51.05945265472825,1,orange,Entry
51.05945265472825,1,green,Exit
51.05945265472825,2,yellow,Exit
51.05945265472825,4,white,Entry
51.092737825950366,1,orange,Entry
51.092737825950366,1,green,Exit
51.092737825950366,2,yellow,Entry
51.092737825950366,4,white,Exit
51.126022997172484,1,orange,Entry
51.126022997172484,1,green,Exit
51.126022997172484,2,yellow,Exit
51.126022997172484,4,white,Entry
51.1593081683946,4,orange,Exit
51.1593081683946,4,green,Entry
51.1593081683946,2,yellow,Entry
51.1593081683946,4,white,Exit
51.192593339616714,1,orange,Entry
51.192593339616714,1,green,Exit
51.192593339616714,2,yellow,Exit
51.192593339616714,4,white,Entry
51.22587851083883,1,orange,Entry
51.22587851083883,1,green,Exit
51.22587851083883,2,yellow,Entry
51.22587851083883,4,white,Exit
51.25916368206095,1,orange,Entry
51.25916368206095,1,green,Exit
51.25916368206095,2,yellow,Exit
51.25916368206095,4,white,Entry
51.29244885328307,1,orange,Entry
51.29244885328307,1,green,Exit
51.29244885328307,2,yellow,Entry
51.29244885328307,4,white,Exit
51.32573402450519,1,orange,Entry
51.32573402450519,1,green,Exit
51.32573402450519,2,yellow,Exit
51.32573402450519,4,white,Entry
51.359019195727306,1,orange,Entry
51.359019195727306,1,green,Exit
51.359019195727306,2,yellow,Entry
51.359019195727306,4,white,Exit
51.392304366949425,2,orange,Exit
51.392304366949425,2,green,Entry
51.392304366949425,2,yellow,Exit
51.392304366949425,4,white,Entry
51.425589538171536,1,orange,Entry
51.425589538171536,1,green,Exit
51.425589538171536,2,yellow,Entry
51.425589538171536,4,white,Exit
51.458874709393655,1,orange,Entry
51.458874709393655,1,green,Exit
51.458874709393655,2,yellow,Exit
51.458874709393655,4,white,Entry
51.49215988061577,1,orange,Entry
51.49215988061577,1,green,Exit
51.49215988061577,2,yellow,Entry
51.49215988061577,4,white,Exit
51.52544505183789,1,orange,Entry
51.52544505183789,1,green,Exit
51.52544505183789,2,yellow,Exit
51.52544505183789,4,white,Entry
51.55873022306001,1,orange,Entry
51.55873022306001,1,green,Exit
51.55873022306001,2,yellow,Entry
51.55873022306001,4,white,Exit
51.59201539428213,1,orange,Entry
51.59201539428213,1,green,Exit
51.59201539428213,2,yellow,Exit
51.59201539428213,4,white,Entry
51.62530056550425,1,orange,Entry
51.62530056550425,1,green,Exit
51.62530056550425,2,yellow,Entry
51.62530056550425,4,white,Exit
51.65858573672636,4,orange,Entry
51.65858573672636,4,green,Exit
51.65858573672636,2,yellow,Exit
51.65858573672636,4,white,Entry
51.69187090794848,4,orange,Exit
51.69187090794848,4,green,Entry
51.69187090794848,2,yellow,Entry
51.69187090794848,4,white,Exit
51.725156079170596,4,orange,Entry
51.725156079170596,4,green,Exit
51.725156079170596,2,yellow,Exit
51.725156079170596,4,white,Entry
51.758441250392714,4,orange,Exit
51.758441250392714,4,green,Entry
51.758441250392714,2,yellow,Entry
51.758441250392714,4,white,Exit
51.79172642161483,4,orange,Entry
51.79172642161483,4,green,Exit
51.79172642161483,2,yellow,Exit
51.79172642161483,4,white,Entry
51.82501159283695,4,orange,Exit
51.82501159283695,4,green,Entry
51.82501159283695,2,yellow,Entry
51.82501159283695,4,white,Exit
51.85829676405907,4,orange,Entry
51.85829676405907,4,green,Exit
51.85829676405907,2,yellow,Exit
51.85829676405907,4,white,Entry
51.89158193528118,4,orange,Exit
51.89158193528118,4,green,Entry
51.89158193528118,2,yellow,Entry
51.89158193528118,4,white,Exit
51.9248671065033,4,orange,Entry
51.9248671065033,4,green,Exit
51.9248671065033,2,yellow,Exit
51.9248671065033,4,white,Entry
51.95815227772542,4,orange,Exit
51.95815227772542,4,green,Entry
51.95815227772542,2,yellow,Entry
51.95815227772542,4,white,Exit
51.991437448947536,4,orange,Entry
51.991437448947536,4,green,Exit
51.991437448947536,2,yellow,Exit
51.991437448947536,4,white,Entry
52.024722620169655,4,orange,Exit
52.024722620169655,4,green,Entry
52.024722620169655,2,yellow,Entry
52.024722620169655,4,white,Exit
